VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount,total_amount
2,2015-01-15 09:04:34 +00:00,2015-01-15 09:16:45 +00:00,1,1.29,-73.96631622,40.75389862,-73.98432159,40.75754166,9,1.8,11.6
2,2015-01-15 18:12:00 +00:00,2015-01-15 18:43:10 +00:00,1,4.2,-74.00247955,40.71457291,-73.96710205,40.75876617,21,4.4,27.2
2,2015-01-15 18:12:00 +00:00,2015-01-15 18:17:16 +00:00,6,1,-73.97002411,40.76331329,-73.96047974,40.77546692,6,0,7.8
2,2015-01-15 18:12:00 +00:00,2015-01-15 18:56:30 +00:00,4,19.85,-73.78487396,40.64857483,-73.95379639,40.76683044,52,0,58.13
2,2015-01-15 18:12:01 +00:00,2015-01-15 18:15:09 +00:00,1,0.53,-74.00007629,40.72148895,-73.99304199,40.71804047,4,1.25,7.05
2,2015-01-15 18:12:01 +00:00,2015-01-15 18:26:26 +00:00,1,3.07,-74.00531006,40.71541214,-73.98212433,40.72148132,12,1,14.8
2,2015-01-15 18:12:01 +00:00,2015-01-15 18:24:04 +00:00,5,1.95,-73.98412323,40.78040314,-73.9744873,40.76207352,9.5,0,11.3
2,2015-01-15 18:12:01 +00:00,2015-01-15 18:38:47 +00:00,4,4.61,-73.9792099,40.77689743,-73.98181915,40.72763824,19.5,0,21.3
2,2015-01-15 18:12:02 +00:00,2015-01-15 18:17:29 +00:00,1,1.17,-73.9894104,40.77301025,-73.97828674,40.78841019,6,0,7.8
2,2015-01-15 18:12:02 +00:00,2015-01-15 18:19:37 +00:00,3,0.97,-73.97053528,40.75324631,-73.96961212,40.76374817,6.5,1,9.3
2,2015-01-15 15:33:55 +00:00,2015-01-15 15:40:19 +00:00,3,0.9,-73.98577881,40.72219849,-73.99170685,40.72975922,6,0,6.8
2,2015-01-15 15:33:55 +00:00,2015-01-15 15:39:54 +00:00,1,0.72,-74.01602173,40.71131134,-74.016716,40.70649338,5.5,0,6.3
2,2015-01-15 15:33:56 +00:00,2015-01-15 15:52:50 +00:00,1,4.71,-73.97466278,40.74764633,-74.00595856,40.71458054,17.5,0,18.3
2,2015-01-15 15:33:56 +00:00,2015-01-15 15:44:34 +00:00,1,0.99,-73.9550705,40.7800827,-73.96157837,40.76847076,8,1.6,10.4
2,2015-01-15 15:33:57 +00:00,2015-01-15 16:34:35 +00:00,1,20.47,-73.79083252,40.64633179,-74.00204468,40.72690582,52,10.4,63.2
2,2015-01-15 15:33:57 +00:00,2015-01-15 15:44:32 +00:00,1,1.56,-73.98249054,40.77975082,-73.98249054,40.77975082,9,0,9.8
2,2015-01-15 15:33:57 +00:00,2015-01-15 15:40:33 +00:00,1,1.3,-74.00176239,40.74593353,-74.00908661,40.72966766,6.5,1,8.3
2,2015-01-15 15:33:57 +00:00,2015-01-15 15:39:45 +00:00,6,0.69,-74.00020599,40.71774292,-74.00437927,40.72416687,5.5,1.38,7.68
2,2015-01-15 15:33:58 +00:00,2015-01-15 15:46:22 +00:00,1,1.47,-73.99346161,40.7420311,-73.97786713,40.75243378,9.5,1,11.3
2,2015-01-15 15:33:58 +00:00,2015-01-15 15:43:30 +00:00,1,1.04,-73.97311401,40.76140594,-73.98466492,40.76946259,7.5,1.5,9.8
2,2015-01-15 15:33:58 +00:00,2015-01-15 15:41:57 +00:00,6,1.05,-73.95948029,40.76328278,-73.97141266,40.76047134,7,1.4,9.2
2,2015-01-15 15:33:58 +00:00,2015-01-15 15:38:28 +00:00,2,1.19,-73.97779083,40.78380585,-73.9723053,40.7974472,5.5,0,6.3
2,2015-01-15 15:33:58 +00:00,2015-01-15 15:43:56 +00:00,1,1.52,-73.96800995,40.76031876,-73.95172119,40.77282715,8.5,0,9.3
2,2015-01-15 15:33:59 +00:00,2015-01-15 15:47:54 +00:00,6,1.42,-73.96527863,40.75266266,-73.96527863,40.75266266,10,0,10.8
2,2015-01-15 15:33:59 +00:00,2015-01-16 15:09:34 +00:00,5,4.46,-73.95119476,40.78276443,-73.98918915,40.74035645,23,0,23.8
2,2015-01-15 15:33:59 +00:00,2015-01-15 15:48:35 +00:00,1,2.17,-73.95506287,40.76538849,-73.9798584,40.77885437,11,0,11.8
2,2015-01-15 15:33:59 +00:00,2015-01-15 16:11:57 +00:00,1,9.87,-73.97908783,40.76137543,-73.87114716,40.77422333,32.5,9.66,48.29
2,2015-01-15 15:34:00 +00:00,2015-01-15 16:37:39 +00:00,5,27.69,-74.01344299,40.70605087,-73.78360748,40.64376068,52,5,63.13
2,2015-01-15 15:34:00 +00:00,2015-01-15 15:39:43 +00:00,1,0.91,-73.99142456,40.75150681,-73.99464417,40.75762177,6,1.5,8.3
2,2015-01-15 15:34:00 +00:00,2015-01-15 16:35:46 +00:00,1,5.47,-73.99104309,40.7347374,-73.98247528,40.74768066,37.5,2,40.3
2,2015-01-15 15:34:02 +00:00,2015-01-15 15:48:26 +00:00,1,2.5,-73.98068237,40.75096512,-73.97808075,40.77804184,11.5,2.5,14.8
2,2015-01-15 15:34:02 +00:00,2015-01-15 15:57:50 +00:00,1,2.76,-73.97702026,40.75658798,-73.94696808,40.78082657,16.5,3.3,20.6
2,2015-01-15 09:44:01 +00:00,2015-01-15 09:50:06 +00:00,1,0.97,-73.94748688,40.77124786,-73.95504761,40.77839661,6,1,7.8
2,2015-01-15 09:44:01 +00:00,2015-01-15 09:52:49 +00:00,1,1.3,-73.98921204,40.74208069,-74.0063324,40.73936844,7.5,1.5,9.8
2,2015-01-15 09:44:01 +00:00,2015-01-15 09:51:54 +00:00,1,0.77,-73.96705627,40.76103973,-73.96705627,40.76103973,6.5,0,7.3
2,2015-01-15 09:44:01 +00:00,2015-01-15 09:50:36 +00:00,2,0.8,-73.95852661,40.76016998,-73.97035217,40.76200104,6,1.2,8
2,2015-01-15 09:44:02 +00:00,2015-01-15 09:51:33 +00:00,1,1.61,-74.00846863,40.73469162,-74.01187134,40.71430206,8,1.6,10.4
2,2015-01-15 09:44:02 +00:00,2015-01-15 10:03:43 +00:00,1,2.33,-73.98496246,40.76414871,-73.95381927,40.76665115,13.5,0,14.3
2,2015-01-15 09:44:02 +00:00,2015-01-15 09:49:48 +00:00,1,0.51,-73.98445892,40.74526215,-73.97860718,40.74107361,5.5,0,6.3
2,2015-01-15 09:44:02 +00:00,2015-01-15 09:48:06 +00:00,1,1.14,-73.96434021,40.7564888,-73.95326233,40.76836014,5.5,0,6.3
2,2015-01-15 09:44:03 +00:00,2015-01-15 09:55:53 +00:00,1,1.49,-73.9805069,40.73405838,-73.96951294,40.74878693,9.5,1,11.3
2,2015-01-15 09:44:03 +00:00,2015-01-15 09:52:13 +00:00,1,1.59,-73.98674011,40.7612381,-73.97260284,40.78065109,8,0,8.8
2,2015-01-15 09:44:03 +00:00,2015-01-15 10:00:15 +00:00,6,2.12,-73.99263763,40.75357056,-73.99193573,40.7298584,12,2.4,15.2
2,2015-01-15 09:44:04 +00:00,2015-01-15 09:50:09 +00:00,2,1.58,-73.98082733,40.73804092,-73.99385071,40.71834183,7,1.4,9.2
2,2015-01-15 09:44:04 +00:00,2015-01-15 09:48:02 +00:00,2,0.63,-73.98310089,40.76684189,-73.97324371,40.76195908,5,1,6.8
2,2015-01-15 09:44:04 +00:00,2015-01-15 09:50:33 +00:00,1,0.62,-73.99806213,40.72277832,-74.00533295,40.72710419,5.5,1.1,7.4
2,2015-01-15 09:44:05 +00:00,2015-01-15 09:56:10 +00:00,1,1.8,-73.98188782,40.76296616,-73.98693085,40.74289703,9.5,2.38,12.68
2,2015-01-15 09:44:05 +00:00,2015-01-15 10:00:47 +00:00,1,2.19,-73.98736572,40.76573181,-73.993927,40.74090958,12,1,13.8
2,2015-01-15 09:44:06 +00:00,2015-01-15 10:02:47 +00:00,1,5.03,-74.0165863,40.70965958,-73.9549942,40.71709061,18,3.6,22.4
2,2015-01-15 09:44:06 +00:00,2015-01-15 10:12:06 +00:00,1,3.3,-73.97908783,40.7299118,-73.98181152,40.7624054,19,0.01,19.81
2,2015-01-15 09:44:06 +00:00,2015-01-15 09:57:50 +00:00,1,1.91,-73.95688629,40.78097534,-73.97387695,40.75730133,10.5,2,13.3
2,2015-01-15 09:44:06 +00:00,2015-01-15 09:49:08 +00:00,1,0.57,-73.98377991,40.74107361,-73.99169922,40.74287796,5.5,0,6.3
2,2015-01-15 09:44:06 +00:00,2015-01-15 09:52:09 +00:00,5,0.86,-73.96247864,40.7591095,-73.97216797,40.76200867,7,1.4,9.2
2,2015-01-15 18:11:57 +00:00,2015-01-15 18:14:00 +00:00,1,0.69,-74.00107574,40.75192261,-73.99411774,40.75740814,4,1.25,7.05
2,2015-01-15 18:11:57 +00:00,2015-01-15 18:26:13 +00:00,2,3.45,-73.98109436,40.77943802,-73.95314026,40.82277679,13,2.8,17.6
2,2015-01-15 18:11:57 +00:00,2015-01-15 18:18:04 +00:00,2,1.51,-73.96832275,40.75504303,-73.97363281,40.73858643,7,1,9.8
2,2015-01-15 18:11:57 +00:00,2015-01-15 18:19:14 +00:00,2,1.33,-73.99039459,40.74203491,-73.98016357,40.73073578,7,0,8.8
2,2015-01-15 18:11:58 +00:00,2015-01-15 18:29:19 +00:00,2,2.78,-73.95020294,40.77972031,-73.98091888,40.7701149,13.5,2.9,18.2
2,2015-01-15 18:11:58 +00:00,2015-01-15 18:17:38 +00:00,6,0.73,-73.99572754,40.73347092,-74.00375366,40.72695923,5.5,1,8.3
2,2015-01-15 18:11:58 +00:00,2015-01-15 19:12:48 +00:00,4,21.26,-73.98387146,40.78076172,-73.78014374,40.64576721,52,5,63.13
2,2015-01-15 18:11:58 +00:00,2015-01-15 18:20:51 +00:00,1,1.66,-73.97821045,40.76323318,-73.97827911,40.78333664,8.5,1.9,12.2
2,2015-01-15 18:11:59 +00:00,2015-01-15 18:14:09 +00:00,1,0.54,-73.94976807,40.78764343,-73.9541626,40.78150177,4,0.6,6.4
2,2015-01-15 18:11:59 +00:00,2015-01-15 18:20:35 +00:00,1,1.17,-74.00553131,40.74068069,-73.99552155,40.73065186,7.5,1.7,11
2,2015-01-15 18:11:59 +00:00,2015-01-15 18:18:26 +00:00,1,1.03,-73.95225525,40.77733612,-73.95566559,40.76595688,6.5,2.25,10.55
2,2015-01-15 18:12:00 +00:00,2015-01-15 18:23:02 +00:00,2,1.96,-74.00187683,40.74579239,-73.98577118,40.76055145,9.5,2.1,13.4
2,2015-01-15 10:46:19 +00:00,2015-01-15 11:01:23 +00:00,5,1.66,-73.97821045,40.75296021,-73.99550629,40.74573135,11,0,11.8
2,2015-01-15 10:46:19 +00:00,2015-01-15 11:00:40 +00:00,1,1.96,-73.98462677,40.76185989,-74.00437927,40.74219894,11,0,11.8
2,2015-01-15 10:46:19 +00:00,2015-01-15 11:02:51 +00:00,1,3.01,-73.98316193,40.73858643,-74.01121521,40.71334839,13,0,13.8
2,2015-01-15 10:46:20 +00:00,2015-01-15 10:58:39 +00:00,1,1.61,-74.01728821,40.70695114,-74.00318146,40.71553802,9.5,2.85,13.15
2,2015-01-15 10:46:20 +00:00,2015-01-15 10:51:52 +00:00,6,0.69,-73.9644165,40.76964569,-73.96961212,40.76348114,5.5,1,7.3
2,2015-01-15 10:46:21 +00:00,2015-01-15 11:03:29 +00:00,5,1.68,-73.9577179,40.77779388,-73.97418976,40.76055145,12,0,12.8
2,2015-01-15 10:46:21 +00:00,2015-01-15 11:09:06 +00:00,1,4.54,-74.01009369,40.70510101,-73.98516846,40.74251938,19.5,1,21.3
2,2015-01-15 10:46:21 +00:00,2015-01-15 10:56:55 +00:00,1,1.46,-73.97657013,40.7755394,-73.98548889,40.75806046,8.5,1.7,11
2,2015-01-15 10:46:23 +00:00,2015-01-15 10:50:59 +00:00,1,0.77,-73.96071625,40.77517319,-73.95317841,40.78346634,5.5,0,6.3
2,2015-01-15 10:46:23 +00:00,2015-01-15 10:51:33 +00:00,6,0.91,-74.01144409,40.70869827,-74.00723267,40.70493317,5.5,0,6.3
2,2015-01-15 10:46:23 +00:00,2015-01-15 11:06:50 +00:00,1,2.9,-73.97673035,40.7361412,-74.00033569,40.72086334,15.5,3.88,20.18
2,2015-01-15 10:46:23 +00:00,2015-01-15 10:55:07 +00:00,5,1.56,-73.95619202,40.77183914,-73.97251892,40.75674057,8,1.58,10.38
2,2015-01-15 10:46:23 +00:00,2015-01-15 10:49:35 +00:00,1,0.64,-73.97438049,40.78298569,-73.98140717,40.77858353,4.5,0.5,5.8
2,2015-01-15 10:46:23 +00:00,2015-01-15 10:52:31 +00:00,1,0.96,-74.00231934,40.75024796,-73.99274445,40.75844574,6,1.2,8
2,2015-01-15 10:46:24 +00:00,2015-01-15 10:53:57 +00:00,2,1.11,-73.96716309,40.76079941,-73.9526825,40.76591873,6.5,0,7.3
2,2015-01-15 10:46:24 +00:00,2015-01-15 10:56:23 +00:00,1,1.08,-73.96723938,40.76926041,-73.97395325,40.75614548,8,0,8.8
2,2015-01-15 10:46:24 +00:00,2015-01-15 10:49:51 +00:00,2,0.44,-73.98712921,40.73931122,-73.98297119,40.74496078,4,0,4.8
2,2015-01-15 10:46:24 +00:00,2015-01-15 10:50:29 +00:00,1,0.75,-73.97542572,40.76367569,-73.97116852,40.75585175,5,1,6.8
2,2015-01-15 10:46:25 +00:00,2015-01-15 11:05:27 +00:00,1,2.02,-73.95253754,40.74147797,-73.97261047,40.75308609,52,11.47,69.6
2,2015-01-15 10:46:25 +00:00,2015-01-15 11:01:42 +00:00,1,2.61,-73.98217773,40.74759674,-74.00557709,40.72699356,12,3,15.8
2,2015-01-15 10:46:26 +00:00,2015-01-15 10:59:51 +00:00,1,1.87,-73.96154022,40.75601578,-73.96039581,40.77587891,10.5,1.8,13.1
2,2015-01-15 13:56:08 +00:00,2015-01-15 14:07:10 +00:00,1,0.43,-73.98471832,40.74792862,-73.98793793,40.7495842,8,2,10.8
2,2015-01-15 13:56:09 +00:00,2015-01-15 14:00:36 +00:00,1,0.57,-73.98093414,40.78098679,-73.98190308,40.77388382,5,1,6.8
2,2015-01-15 13:56:09 +00:00,2015-01-15 14:11:00 +00:00,1,1.64,-73.97385406,40.76386642,-73.99103546,40.75032806,10.5,2.1,13.4
2,2015-01-15 13:56:09 +00:00,2015-01-15 14:02:38 +00:00,1,0.52,-73.95278931,40.77594757,-73.95751953,40.77332306,5.5,0,6.3
2,2015-01-15 13:56:09 +00:00,2015-01-15 14:04:22 +00:00,1,0.99,-73.99675751,40.76306915,-73.98737335,40.754879,7,0,7.8
2,2015-01-15 13:56:09 +00:00,2015-01-15 14:02:41 +00:00,1,1.12,-73.99461365,40.74549103,-74.00559235,40.73866653,6.5,0,7.3
2,2015-01-15 13:56:09 +00:00,2015-01-15 14:03:21 +00:00,1,0.96,-73.9540863,40.78416061,-73.96446228,40.792099,7,1,8.8
2,2015-01-15 13:56:09 +00:00,2015-01-15 13:59:28 +00:00,5,0.4,-73.99188232,40.72589874,-73.99011993,40.73226929,4,0,4.8
2,2015-01-15 13:56:09 +00:00,2015-01-15 14:42:24 +00:00,1,12.3,-73.87109375,40.77381134,-73.9949646,40.71605682,43.5,0,49.63
2,2015-01-15 13:56:10 +00:00,2015-01-15 14:00:53 +00:00,1,0.88,-74.00705719,40.7345314,-73.99884796,40.74143982,5,0,5.8
2,2015-01-15 13:56:11 +00:00,2015-01-15 14:18:13 +00:00,2,4.65,-73.97583008,40.7644043,-74.00983429,40.72142792,18,4.5,23.3
2,2015-01-15 13:56:11 +00:00,2015-01-15 14:35:40 +00:00,1,12.42,-73.87611389,40.77338791,-73.98690033,40.76122665,42,0,48.13
2,2015-01-15 13:56:12 +00:00,2015-01-15 14:21:55 +00:00,1,2,-74.00526428,40.72375488,-73.98989868,40.74707031,15.5,3.1,19.4
2,2015-01-15 13:56:12 +00:00,2015-01-15 14:07:13 +00:00,5,0.61,-73.97705078,40.75555038,-73.97786713,40.74932861,8,1.6,10.4
2,2015-01-15 13:56:12 +00:00,2015-01-15 14:03:44 +00:00,6,3.54,-73.95520782,40.82004166,-73.98095703,40.78162384,12,2.4,15.2
2,2015-01-15 13:56:13 +00:00,2015-01-15 14:11:20 +00:00,1,0.7,-73.98886871,40.73664856,-73.98487091,40.74529648,10,2,12.8
2,2015-01-15 13:56:14 +00:00,2015-01-15 14:00:15 +00:00,6,0.55,-73.95611572,40.77867889,-73.96234894,40.7747612,4.5,0,5.3
2,2015-01-15 13:56:14 +00:00,2015-01-15 14:08:10 +00:00,6,1.68,-73.99717712,40.72478867,-74.0160675,40.71121979,9.5,1.9,12.2
2,2015-01-15 13:56:14 +00:00,2015-01-15 14:15:34 +00:00,1,0,-73.97562408,40.74957275,-73.99126434,40.75006866,12,0,12.8
2,2015-01-15 13:56:14 +00:00,2015-01-15 14:09:52 +00:00,1,2.08,-73.97277832,40.7618103,-73.94754791,40.77117538,11,1.5,13.3
2,2015-01-15 13:56:14 +00:00,2015-01-15 14:12:51 +00:00,1,2.4,-73.95461273,40.76744843,-73.98143768,40.76369095,12.5,1.5,14.8
2,2015-01-15 13:58:14 +00:00,2015-01-15 14:09:45 +00:00,2,1.06,-73.95982361,40.76229095,-73.96952057,40.7593689,8.5,1.7,11
2,2015-01-15 13:58:15 +00:00,2015-01-15 14:21:47 +00:00,1,8.24,-73.95881653,40.78023911,-73.87319183,40.77441025,27,6.47,39.6
2,2015-01-15 13:58:15 +00:00,2015-01-15 14:00:21 +00:00,2,0.58,-73.97018433,40.76460648,-73.9655304,40.7714386,4,0,4.8
2,2015-01-15 13:58:15 +00:00,2015-01-15 14:11:12 +00:00,1,1.79,-73.99412537,40.75113678,-73.96934509,40.74925995,10,2,12.8
2,2015-01-15 13:58:16 +00:00,2015-01-15 14:19:54 +00:00,5,3.32,-73.97351074,40.76346207,-73.99934387,40.72349167,15,0,15.8
2,2015-01-15 13:58:16 +00:00,2015-01-15 14:18:15 +00:00,5,1.69,-73.96575928,40.76534653,-73.98165894,40.7466507,13,2.6,16.4
2,2015-01-15 13:58:16 +00:00,2015-01-15 14:04:14 +00:00,1,0.93,-73.97199249,40.76002884,-73.96125793,40.76667023,6,0,6.8
2,2015-01-15 13:58:17 +00:00,2015-01-15 14:31:19 +00:00,1,12.1,-73.98498535,40.76330185,-73.86558533,40.77092361,37.5,10.71,54.34
2,2015-01-15 13:58:17 +00:00,2015-01-15 14:24:00 +00:00,5,2.34,-73.96877289,40.76420593,-73.99103546,40.73907852,16.5,3,20.3
2,2015-01-15 13:58:18 +00:00,2015-01-15 14:12:56 +00:00,1,1.89,-74.00734711,40.74118042,-73.98059845,40.73421097,10.5,1,12.3
2,2015-01-15 13:58:18 +00:00,2015-01-15 14:19:26 +00:00,1,8.05,-73.8627243,40.76886368,-73.94769287,40.71129227,25,5,30.8
2,2015-01-15 13:58:18 +00:00,2015-01-15 14:11:13 +00:00,1,1.26,-73.98480988,40.75363541,-73.99056244,40.76026535,9,0,9.8
2,2015-01-15 13:58:18 +00:00,2015-01-15 14:08:23 +00:00,6,2.04,-73.93974304,40.7492485,-73.93974304,40.7492485,9.5,1.9,12.2
2,2015-01-15 13:58:18 +00:00,2015-01-15 14:04:57 +00:00,1,0.94,-73.95924377,40.78031921,-73.94451141,40.77537155,6,1.2,8
2,2015-01-15 13:58:18 +00:00,2015-01-15 14:05:42 +00:00,1,0.99,-73.99692535,40.72278595,-73.98947144,40.71788025,6.5,1.3,8.6
2,2015-01-15 13:58:18 +00:00,2015-01-15 14:28:00 +00:00,6,1.23,-74.00826263,40.71425629,-73.98784637,40.74956131,17.5,0,18.3
2,2015-01-15 13:58:19 +00:00,2015-01-15 14:31:36 +00:00,1,6.25,-73.99834442,40.72468185,-73.99201202,40.77468872,26.5,3,30.3
2,2015-01-15 13:58:20 +00:00,2015-01-15 14:07:16 +00:00,1,0.73,-73.97524261,40.75799179,-73.98265076,40.76268768,7,0,7.8
2,2015-01-15 13:58:20 +00:00,2015-01-15 14:07:46 +00:00,5,0.96,-73.97698212,40.77125168,-73.9651413,40.76895142,7.5,0,8.3
2,2015-01-15 13:58:20 +00:00,2015-01-15 14:03:06 +00:00,1,1.11,-74.01567078,40.71139145,-74.01024628,40.72510147,6,1.5,8.3
2,2015-01-15 13:58:21 +00:00,2015-01-15 14:23:51 +00:00,5,10.85,-73.98620605,40.7561264,-73.87245941,40.77456284,33,11.5,50.63
2,2015-01-15 13:58:21 +00:00,2015-01-15 14:02:21 +00:00,2,0.61,-73.9765625,40.68289185,-73.98103333,40.68936539,5,1,6.8
2,2015-01-15 17:11:43 +00:00,2015-01-15 17:12:53 +00:00,1,0.24,-74.00169373,40.73778915,-73.99719238,40.73580933,3,0,4.8
2,2015-01-15 17:11:44 +00:00,2015-01-15 17:19:49 +00:00,1,1.42,-73.96531677,40.76644516,-73.97576141,40.75044632,7.5,1,10.3
2,2015-01-15 17:11:44 +00:00,2015-01-15 17:20:17 +00:00,3,1.97,-74.01179504,40.71892166,-74.00795746,40.7460556,8.5,0,10.3
2,2015-01-15 17:11:44 +00:00,2015-01-15 17:16:35 +00:00,5,0.94,-73.9786911,40.7588501,-73.98640442,40.75682831,5.5,0,7.3
2,2015-01-15 17:11:45 +00:00,2015-01-15 17:19:46 +00:00,1,1.27,-73.96347809,40.76605988,-73.9822998,40.77516937,7.5,1.7,11
2,2015-01-15 17:11:45 +00:00,2015-01-15 17:28:24 +00:00,1,1.52,-73.99169159,40.74959946,-73.97781372,40.76391983,11.5,2.5,15.8
2,2015-01-15 17:11:45 +00:00,2015-01-15 17:40:08 +00:00,5,5.46,-73.97309113,40.7538414,-73.90858459,40.72044373,20.5,0,27.63
2,2015-01-15 17:11:46 +00:00,2015-01-15 17:28:26 +00:00,2,3.51,-73.97002411,40.76414871,-73.96591949,40.80380249,14,0,15.8
2,2015-01-15 17:11:46 +00:00,2015-01-15 17:30:03 +00:00,1,2.84,-74.00041962,40.71734238,-73.98989868,40.74968338,13.5,2.9,18.2
2,2015-01-15 17:11:46 +00:00,2015-01-15 17:24:20 +00:00,5,1.43,-73.98603821,40.75777817,-73.97341156,40.76166153,9.5,0,11.3
2,2015-01-15 08:09:54 +00:00,2015-01-15 08:14:44 +00:00,3,0.56,-73.98258209,40.75613022,-73.97521973,40.75817108,5,1,6.8
2,2015-01-15 08:09:55 +00:00,2015-01-15 08:20:16 +00:00,1,1.21,-73.95610046,40.76791,-73.96848297,40.7555809,8,1.6,10.4
2,2015-01-15 08:09:55 +00:00,2015-01-15 08:33:58 +00:00,1,2.53,-73.98110962,40.78269196,-73.99542999,40.74975586,16.5,3.3,20.6
2,2015-01-15 08:09:55 +00:00,2015-01-15 08:16:56 +00:00,6,1.18,-73.96388245,40.77376556,-73.98062897,40.77819824,7,0,7.8
2,2015-01-15 08:09:55 +00:00,2015-01-15 08:14:29 +00:00,1,0.39,-73.9561615,40.77598953,-73.95996857,40.77933884,4.5,0.9,6.2
2,2015-01-15 08:09:56 +00:00,2015-01-15 08:21:30 +00:00,6,1.99,-73.99468231,40.73460388,-73.98353577,40.75534439,9.5,0,10.3
2,2015-01-15 08:09:56 +00:00,2015-01-15 08:16:17 +00:00,1,0.71,-73.99665833,40.74321365,-74.00335693,40.74882889,6,0,6.8
2,2015-01-15 08:09:56 +00:00,2015-01-15 08:14:17 +00:00,1,0.65,-73.99650574,40.74791718,-73.9914093,40.75611877,5,1,6.8
2,2015-01-15 08:09:56 +00:00,2015-01-15 08:29:53 +00:00,3,3.3,-73.99295807,40.73009109,-73.99565125,40.76387024,14.5,2.5,17.8
2,2015-01-15 08:09:56 +00:00,2015-01-15 08:14:19 +00:00,1,0.83,-73.99835968,40.73513031,-73.9870224,40.73360825,5,0,5.8
2,2015-01-15 08:09:57 +00:00,2015-01-15 08:27:58 +00:00,4,2.39,-73.98158264,40.76245117,-74.00211334,40.73301315,13,2.6,16.4
2,2015-01-15 08:09:57 +00:00,2015-01-15 08:12:07 +00:00,1,0.37,-73.97646332,40.75606155,-73.98316193,40.75875092,3.5,1.5,5.8
2,2015-01-15 08:09:57 +00:00,2015-01-15 08:24:55 +00:00,1,2.27,-73.9790802,40.78189087,-73.94683075,40.77235413,11.5,2.88,15.18
2,2015-01-15 08:09:57 +00:00,2015-01-15 08:27:40 +00:00,1,1.77,-74.01718903,40.70542145,-73.99694824,40.71472168,12,2.4,15.2
2,2015-01-15 08:09:57 +00:00,2015-01-15 08:20:25 +00:00,1,1.49,-73.99697113,40.7490654,-73.98360443,40.73686981,8.5,0,9.3
2,2015-01-15 08:09:57 +00:00,2015-01-15 08:17:31 +00:00,1,0.78,-73.95327759,40.77679825,-73.95778656,40.78236389,6.5,2,9.3
2,2015-01-15 08:09:57 +00:00,2015-01-15 08:19:36 +00:00,1,1.2,-73.99938965,40.73871231,-74.00579834,40.75007629,8,1,9.8
2,2015-01-15 08:09:57 +00:00,2015-01-15 08:37:57 +00:00,4,4.13,-73.95832062,40.77307129,-73.97966766,40.76662827,19.5,3.9,24.2
2,2015-01-15 08:09:58 +00:00,2015-01-15 08:41:00 +00:00,1,3.41,-73.9679184,40.80237198,-73.96914673,40.76751328,20.5,5.12,26.42
2,2015-01-15 08:09:59 +00:00,2015-01-15 08:26:39 +00:00,1,4.74,-73.95536041,40.80434418,-73.92146301,40.77098846,17.5,5.71,29.34
2,2015-01-15 08:09:59 +00:00,2015-01-15 08:30:27 +00:00,3,3.21,-73.94548798,40.77404785,-73.93706512,40.80491638,16.5,3.3,20.6
2,2015-01-15 17:11:38 +00:00,2015-01-15 17:17:15 +00:00,4,0.36,-73.96647644,40.76467896,-73.96116638,40.76187897,5,0,6.8
2,2015-01-15 17:11:38 +00:00,2015-01-15 17:25:04 +00:00,6,2.73,-73.98007202,40.78372574,-73.99455261,40.74925995,12,3.25,17.05
2,2015-01-15 17:11:39 +00:00,2015-01-15 17:19:39 +00:00,4,1.04,-73.97950745,40.74621201,-73.99466705,40.74543762,6.5,1.5,9.8
2,2015-01-15 17:11:39 +00:00,2015-01-15 17:19:22 +00:00,1,2.09,-73.99141693,40.74945068,-73.99781036,40.7259903,8.5,2.38,12.68
2,2015-01-15 17:11:39 +00:00,2015-01-15 17:25:15 +00:00,1,2.31,-74.00805664,40.74797058,-74.00866699,40.71654892,11.5,0,13.3
2,2015-01-15 17:11:41 +00:00,2015-01-15 17:19:55 +00:00,3,1.19,-73.98547363,40.76163101,-73.97989655,40.7557869,6.5,0,8.3
2,2015-01-15 17:11:41 +00:00,2015-01-16 17:09:14 +00:00,1,1.19,-73.97517395,40.75606155,-73.98876953,40.755867,9.5,0,11.3
2,2015-01-15 17:11:42 +00:00,2015-01-15 17:50:45 +00:00,1,11.12,-73.86561584,40.77051544,-73.98244476,40.77068329,36,4,47.13
2,2015-01-15 17:11:42 +00:00,2015-01-15 17:19:24 +00:00,1,0.92,-73.97244263,40.78658676,-73.9686203,40.78647614,6.5,1.88,10.18
2,2015-01-15 17:11:42 +00:00,2015-01-15 17:21:32 +00:00,2,1.67,-74.00389099,40.72212982,-74.00152588,40.74034882,8.5,1.9,12.2
2,2015-01-15 17:11:43 +00:00,2015-01-15 17:43:19 +00:00,1,4.55,-73.99180603,40.7497673,-73.95742798,40.72852325,21,5.47,33.6
2,2015-01-15 15:46:26 +00:00,2015-01-15 15:53:26 +00:00,1,1.2,-74.00054932,40.76229095,-73.98892975,40.77378082,7,0,7.8
2,2015-01-15 15:46:26 +00:00,2015-01-15 16:19:05 +00:00,1,6.8,-73.98377991,40.74358749,-73.99678802,40.68051147,26,0,26.8
2,2015-01-15 15:46:27 +00:00,2015-01-15 16:48:14 +00:00,1,10.97,-73.97478485,40.75331879,-73.87168884,40.77416992,44.5,0,50.63
